Location,Strand,Length,PID,start,end
3239930..3241009,+,359,255767718,3239930,3241009
3241085..3242617,+,510,16080207,3241085,3242617
3242610..3243656,+,348,16080208,3242610,3243656
3243657..3244616,+,319,16080209,3243657,3244616
3244770..3246116,+,448,16080210,3244770,3246116
3246152..3246367,-,71,16080211,3246152,3246367
3246598..3249003,+,801,161511068,3246598,3249003
3248996..3249427,+,143,16080213,3248996,3249427
3249427..3249768,+,113,255767719,3249427,3249768
3249761..3251242,+,493,255767720,3249761,3251242
3251248..3251724,+,158,255767721,3251248,3251724
3251724..3252008,+,94,255767722,3251724,3252008
3251992..3252366,+,124,16080217,3251992,3252366
3252405..3252785,-,126,255767723,3252405,3252785
3252804..3253448,-,214,16080219,3252804,3253448
3253529..3255838,-,769,255767724,3253529,3255838
3255853..3256020,-,55,16080221,3255853,3256020
3256008..3256907,-,299,255767725,3256008,3256907
3257092..3257232,-,46,16080223,3257092,3257232
3257693..3258061,+,122,255767726,3257693,3258061
3258037..3259266,-,409,16080225,3258037,3259266
3259403..3260875,-,490,16080226,3259403,3260875
3260891..3261442,-,183,16080227,3260891,3261442
3261539..3261937,-,132,16080228,3261539,3261937
3262009..3262257,-,82,16080229,3262009,3262257
3262330..3262551,-,73,16080230,3262330,3262551
3262611..3263720,-,369,16080231,3262611,3263720
3263835..3264224,+,129,16080232,3263835,3264224
3264265..3264501,-,78,16080233,3264265,3264501
3264678..3265208,-,176,16080234,3264678,3265208
3265406..3266137,-,243,16080235,3265406,3266137
3266200..3266655,-,151,16080236,3266200,3266655
3266687..3269917,-,1076,16080237,3266687,3269917
3269914..3274401,-,1495,255767727,3269914,3274401
3274462..3275817,-,451,16080240,3274462,3275817
3275832..3276071,-,79,16080241,3275832,3276071
3276141..3276434,-,97,255767728,3276141,3276434
3276955..3278223,+,422,255767729,3276955,3278223
3278325..3279461,+,378,16080244,3278325,3279461
3279573..3280250,+,225,255767730,3279573,3280250
3280294..3280503,-,69,255767731,3280294,3280503
3280519..3287655,-,2378,255767732,3280519,3287655
3287675..3288613,-,312,16080250,3287675,3288613
3288641..3290260,-,539,16080251,3288641,3290260
3290289..3291485,-,398,255767733,3290289,3291485
3291511..3292296,-,261,255767734,3291511,3292296
3292490..3293359,-,289,255767735,3292490,3293359
3293573..3294169,-,198,16080255,3293573,3294169
3294270..3294872,+,200,16080256,3294270,3294872
3294942..3296270,-,442,16080257,3294942,3296270
3296417..3297919,-,500,16080258,3296417,3297919
3298077..3298553,+,158,16080259,3298077,3298553
3298584..3299240,-,218,16080260,3298584,3299240
3299344..3299664,-,106,16080261,3299344,3299664
3299718..3299861,-,47,16080262,3299718,3299861
3300034..3301254,-,406,16080263,3300034,3301254
3301586..3302584,+,332,255767736,3301586,3302584
3302623..3302763,-,46,16080265,3302623,3302763
3303042..3304022,+,326,255767737,3303042,3304022
3304096..3304719,-,207,255767738,3304096,3304719
3304743..3305261,-,172,16080268,3304743,3305261
3305599..3305961,-,120,16080269,3305599,3305961
3306040..3306894,-,284,16080270,3306040,3306894
3307017..3308231,-,404,16080271,3307017,3308231
3308368..3308604,-,78,16080272,3308368,3308604
3308867..3309934,+,355,255767739,3308867,3309934
3309960..3310286,-,108,16080274,3309960,3310286
3310386..3310721,+,111,16080275,3310386,3310721
3310763..3312736,-,657,255767740,3310763,3312736
3312844..3313773,-,309,16080277,3312844,3313773
3313770..3314828,-,352,16080278,3313770,3314828
3314828..3316129,-,433,16080279,3314828,3316129
3316330..3317349,-,339,16080280,3316330,3317349
3317502..3318002,+,166,16080281,3317502,3318002
3318029..3318799,-,256,16080282,3318029,3318799
3318828..3319262,-,144,16080283,3318828,3319262
3319286..3319561,-,91,255767741,3319286,3319561
3319676..3320308,+,210,16080285,3319676,3320308
3320324..3321220,-,298,50812289,3320324,3321220
3321455..3322435,+,326,255767742,3321455,3322435
3322463..3323227,-,254,16080288,3322463,3323227
3323300..3323605,-,101,16080289,3323300,3323605
3323670..3325058,-,462,16080290,3323670,3325058
3325078..3325899,-,273,16080291,3325078,3325899
3325917..3326765,-,282,255767743,3325917,3326765
3326803..3327150,-,115,16080293,3326803,3327150
3327247..3328587,-,446,16080294,3327247,3328587
3328762..3330357,+,531,16080295,3328762,3330357
3330502..3331851,+,449,16080296,3330502,3331851
3331857..3333149,+,430,16080297,3331857,3333149
3333162..3334646,+,494,16080298,3333162,3334646
3334646..3334990,+,114,255767744,3334646,3334990
3335414..3335545,+,43,255767745,3335414,3335545
3335751..3336272,-,173,16080300,3335751,3336272
3336263..3338500,-,745,16080301,3336263,3338500
3338501..3339334,-,277,16080302,3338501,3339334
3339331..3339948,-,205,255767746,3339331,3339948
3339945..3340937,-,330,16080304,3339945,3340937
3341166..3342416,-,416,16080305,3341166,3342416
3342433..3343671,-,412,16080306,3342433,3343671
3344113..3344979,+,288,16080307,3344113,3344979
3345013..3346116,-,367,16080308,3345013,3346116
3346238..3347026,+,262,161511067,3346238,3347026
3347051..3347905,-,284,16080310,3347051,3347905
3347919..3348821,-,300,16080311,3347919,3348821
3348825..3349703,-,292,16080312,3348825,3349703
3349761..3351029,-,422,16080313,3349761,3351029
3351110..3352096,-,328,16080314,3351110,3352096
3352312..3352686,-,124,16080315,3352312,3352686
3352789..3353907,-,372,16080316,3352789,3353907
3354066..3354212,+,48,50812290,3354066,3354212
3354212..3354487,+,91,16080317,3354212,3354487
3354551..3354934,-,127,16080318,3354551,3354934
3355045..3355323,-,92,255767747,3355045,3355323
3355593..3356990,-,465,16080319,3355593,3356990
3357011..3357454,-,147,16080320,3357011,3357454
3357444..3358664,-,406,16080321,3357444,3358664
3358664..3359977,-,437,16080322,3358664,3359977
3359995..3360780,-,261,16080323,3359995,3360780
3360974..3361111,-,45,255767748,3360974,3361111
3361305..3361682,-,125,16080324,3361305,3361682
3361767..3362591,-,274,16080325,3361767,3362591
3362605..3363273,-,222,16080326,3362605,3363273
3363266..3364291,-,341,16080327,3363266,3364291
3364618..3364962,-,114,16080328,3364618,3364962
3365069..3365389,-,106,16080329,3365069,3365389
3365391..3365831,-,146,16080330,3365391,3365831
3365831..3366067,-,78,16080331,3365831,3366067
3366123..3366506,-,127,16080332,3366123,3366506
3366573..3366929,-,118,16080333,3366573,3366929
3367040..3368824,-,594,16080334,3367040,3368824
3368839..3370014,-,391,16080335,3368839,3370014
3370025..3372472,-,815,16080336,3370025,3372472
3372569..3372715,+,48,255767749,3372569,3372715
3372740..3373648,-,302,16080337,3372740,3373648
3373743..3373988,+,81,255767750,3373743,3373988
3374001..3374333,+,110,16080338,3374001,3374333
3374492..3374959,+,155,16080339,3374492,3374959
3374956..3376581,+,541,16080340,3374956,3376581
3376617..3377000,-,127,16080341,3376617,3377000
3377019..3377408,-,129,16080342,3377019,3377408
3377430..3377759,-,109,16080343,3377430,3377759
3377893..3378780,+,295,16080344,3377893,3378780
3378800..3379087,-,95,16080345,3378800,3379087
3379112..3379939,-,275,16080346,3379112,3379939
3380157..3380594,-,145,16080347,3380157,3380594
3382633..3383475,+,280,16080350,3382633,3383475
3383565..3384026,+,153,16080351,3383565,3384026
3384070..3385446,-,458,50812291,3384070,3385446
3385724..3386401,+,225,16080354,3385724,3386401
3386398..3387753,+,451,255767751,3386398,3387753
3387781..3387945,-,54,255767752,3387781,3387945
3388113..3388988,+,291,16080356,3388113,3388988
3389024..3390412,-,462,16080357,3389024,3390412
3390479..3390664,-,61,255767753,3390479,3390664
3390782..3392230,+,482,255767754,3390782,3392230
3392199..3393296,+,365,16080359,3392199,3393296
3393293..3394414,+,373,16080360,3393293,3394414
3394422..3395057,-,211,16080361,3394422,3395057
3395035..3396117,-,360,16080362,3395035,3396117
3396114..3396839,-,241,16080363,3396114,3396839
3396873..3397745,-,290,255767755,3396873,3397745
3397846..3398523,-,225,16080365,3397846,3398523
3398550..3398930,-,126,16080366,3398550,3398930
3399092..3400360,-,422,16080367,3399092,3400360
3400537..3401118,-,193,255767756,3400537,3401118
3401141..3402469,-,442,16080369,3401141,3402469
3402469..3403530,-,353,16080370,3402469,3403530
3403493..3404437,-,314,16080371,3403493,3404437
3404835..3405626,+,263,16080372,3404835,3405626
3405664..3406542,-,292,16080373,3405664,3406542
3406614..3408356,-,580,255767757,3406614,3408356
3408353..3409066,-,237,255767758,3408353,3409066
3409219..3409458,-,79,255767759,3409219,3409458
3409462..3409992,-,176,255767760,3409462,3409992
3410007..3410345,+,112,255767761,3410007,3410345
3410466..3411623,+,385,16080377,3410466,3411623
3411684..3412094,+,136,16080378,3411684,3412094
3412128..3413357,-,409,255767762,3412128,3413357
3413350..3414039,-,229,50812293,3413350,3414039
3414023..3415216,-,397,16080382,3414023,3415216
3415387..3416196,-,269,16080383,3415387,3416196
3416212..3417222,-,336,16080384,3416212,3417222
3417222..3418376,-,384,16080385,3417222,3418376
3418474..3419421,+,315,16080386,3418474,3419421
3419656..3421065,-,469,16080387,3419656,3421065
3421465..3421605,-,46,50812294,3421465,3421605
3421772..3422254,+,160,16080388,3421772,3422254
3422354..3424207,+,617,16080389,3422354,3424207
3424235..3425161,-,308,16080390,3424235,3425161
3425272..3426054,+,260,16080391,3425272,3426054
3426035..3426718,+,227,255767763,3426035,3426718
3426749..3427579,-,276,16080393,3426749,3427579
3427802..3428287,+,161,16080394,3427802,3428287
3428331..3430343,-,670,16080395,3428331,3430343
3430598..3432313,-,571,16080396,3430598,3432313
3432339..3434156,-,605,16080397,3432339,3434156
3434327..3436651,-,774,16080398,3434327,3436651
3436849..3437457,-,202,16080399,3436849,3437457
3437644..3438060,-,138,16080400,3437644,3438060
3438065..3438733,-,222,16080401,3438065,3438733
3438853..3440952,-,699,255767764,3438853,3440952
3441121..3443529,-,802,255767765,3441121,3443529
3443613..3443822,-,69,16080404,3443613,3443822
3443896..3444201,-,101,16080405,3443896,3444201
3444329..3445405,+,358,16080406,3444329,3445405
3445442..3446077,-,211,16080407,3445442,3446077
3446237..3448132,-,631,16080408,3446237,3448132
3448295..3448696,-,133,16080409,3448295,3448696
3448693..3449052,-,119,16080410,3448693,3449052
3449049..3449621,-,190,16080411,3449049,3449621
3449732..3450526,-,264,16080412,3449732,3450526
3451248..3451718,-,156,16080413,3451248,3451718
3451863..3454202,-,779,16080414,3451863,3454202
3454221..3454967,-,248,16080415,3454221,3454967
3455093..3455323,-,76,16080416,3455093,3455323
3455472..3456242,+,256,16080417,3455472,3456242
3456282..3456515,-,77,16080418,3456282,3456515
3456667..3457074,+,135,16080419,3456667,3457074
3457104..3457523,+,139,16080420,3457104,3457523
3457615..3457941,+,108,255767766,3457615,3457941
3458066..3459766,+,566,16080422,3458066,3459766
3459806..3460486,-,226,16080423,3459806,3460486
3460503..3461423,-,306,16080424,3460503,3461423
3461435..3462088,-,217,16080425,3461435,3462088
3462105..3463250,-,381,16080426,3462105,3463250
3463534..3464067,+,177,255767767,3463534,3464067
3464289..3464765,+,158,16080428,3464289,3464765
3464762..3465733,+,323,16080429,3464762,3465733
3465776..3466387,+,203,16080430,3465776,3466387
3466434..3467057,-,207,16080431,3466434,3467057
3467054..3467326,-,90,16080432,3467054,3467326
3467546..3468235,-,229,16080433,3467546,3468235
3468253..3469164,-,303,16080434,3468253,3469164
3469184..3469837,-,217,16080435,3469184,3469837
3469860..3471002,-,380,16080436,3469860,3471002
3471266..3471823,+,185,16080437,3471266,3471823
3471841..3472476,-,211,16080438,3471841,3472476
3472626..3473240,+,204,16080439,3472626,3473240
3473372..3474070,+,232,16080440,3473372,3474070
3474106..3475923,-,605,16080441,3474106,3475923
3476043..3476510,+,155,16080442,3476043,3476510
3476555..3477847,-,430,16080443,3476555,3477847
3477877..3479412,-,511,16080444,3477877,3479412
3479405..3480166,-,253,16080445,3479405,3480166
3480197..3481381,-,394,16080446,3480197,3481381
3481698..3482705,-,335,16080447,3481698,3482705
3482752..3483774,-,340,16080448,3482752,3483774
3484072..3485466,-,464,16080449,3484072,3485466
3485604..3486758,+,384,16080450,3485604,3486758
3486807..3487817,-,336,16080451,3486807,3487817
3487974..3488852,-,292,16080452,3487974,3488852
3488952..3489869,+,305,16080453,3488952,3489869
3489910..3491253,-,447,16080454,3489910,3491253
3491655..3492689,-,344,16080455,3491655,3492689
3492797..3493519,-,240,16080456,3492797,3493519
3493519..3494958,-,479,16080457,3493519,3494958
3494985..3495701,-,238,16080458,3494985,3495701
3495876..3496478,-,200,16080459,3495876,3496478
3496495..3497481,-,328,16080460,3496495,3497481
3497614..3498351,-,245,16080461,3497614,3498351
3498352..3499257,-,301,16080462,3498352,3499257
3499541..3500350,+,269,16080463,3499541,3500350
3500386..3501597,+,403,16080464,3500386,3501597
3501651..3502940,-,429,50812295,3501651,3502940
3503020..3505083,-,687,16080466,3503020,3505083
3505102..3505953,-,283,16080467,3505102,3505953
3505957..3507213,-,418,16080468,3505957,3507213
3507253..3508518,-,421,16080469,3507253,3508518
3508659..3509651,-,330,16080470,3508659,3509651
3509831..3510490,-,219,255767768,3509831,3510490
3510780..3512471,+,563,16080472,3510780,3512471
3512498..3513808,-,436,16080473,3512498,3513808
3513887..3514105,+,72,16080474,3513887,3514105
3514115..3515083,-,322,16080475,3514115,3515083
3515062..3516228,-,388,50812296,3515062,3516228
3516233..3516883,-,216,16080477,3516233,3516883
3516880..3517488,-,202,16080478,3516880,3517488
3517485..3519002,-,505,255767769,3517485,3519002
3518999..3520033,-,344,16080481,3518999,3520033
3520030..3521106,-,358,16080482,3520030,3521106
3521111..3522145,-,344,16080483,3521111,3522145
3522170..3523273,-,367,16080484,3522170,3523273
3523270..3524424,-,384,16080485,3523270,3524424
3524417..3525253,-,278,255767770,3524417,3525253
3525250..3526395,-,381,16080487,3525250,3526395
3526407..3528203,-,598,16080488,3526407,3528203
3528462..3529145,-,227,16080489,3528462,3529145
3529151..3529855,-,234,16080490,3529151,3529855
3530101..3530559,+,152,16080491,3530101,3530559
3530635..3532104,+,489,16080492,3530635,3532104
3532325..3532810,-,161,16080493,3532325,3532810
3532833..3533120,-,95,16080494,3532833,3533120
3533196..3533288,-,30,16080495,3533196,3533288
3533419..3534102,-,227,16080496,3533419,3534102
3534118..3535473,-,451,16080497,3534118,3535473
3536012..3537433,+,473,16080498,3536012,3537433
3537507..3539057,+,516,16080499,3537507,3539057
3539165..3540727,+,520,16080500,3539165,3540727
3540822..3541406,+,194,16080501,3540822,3541406
3541488..3541823,+,111,16080502,3541488,3541823
3541823..3542143,+,106,16080503,3541823,3542143
3542179..3542691,-,170,16080504,3542179,3542691
3542943..3544286,-,447,16080505,3542943,3544286
3544642..3545604,+,320,16080506,3544642,3545604
3546234..3546827,+,197,16080507,3546234,3546827
3546873..3547553,-,226,16080508,3546873,3547553
3547550..3549235,-,561,16080509,3547550,3549235
3549228..3551501,-,757,16080510,3549228,3551501
3551479..3552363,-,294,16080511,3551479,3552363
3552369..3553205,-,278,16080512,3552369,3553205
3553206..3554513,-,435,16080513,3553206,3554513
3554553..3555806,-,417,16080514,3554553,3555806
3555902..3557671,-,589,16080515,3555902,3557671
3557784..3558734,-,316,16080516,3557784,3558734
3558940..3559515,-,191,16080517,3558940,3559515
3559632..3559952,+,106,16080518,3559632,3559952
3559979..3561571,-,530,16080519,3559979,3561571
3561590..3562183,-,197,16080520,3561590,3562183
3562566..3563543,+,325,16080521,3562566,3563543
3563581..3565521,-,646,16080522,3563581,3565521
3565496..3566275,-,259,16080523,3565496,3566275
3566358..3567428,-,356,16080524,3566358,3567428
3567422..3568135,-,237,16080525,3567422,3568135
3568282..3568491,+,69,255767771,3568282,3568491
3568527..3569291,-,254,16080526,3568527,3569291
3569292..3569549,-,85,16080527,3569292,3569549
3569573..3570523,-,316,16080528,3569573,3570523
3570546..3571499,-,317,50812297,3570546,3571499
3571501..3572388,-,295,16080530,3571501,3572388
3572413..3572889,-,158,16080531,3572413,3572889
3573207..3574157,-,316,16080532,3573207,3574157
3574363..3575784,-,473,16080533,3574363,3575784
3576165..3577619,-,484,16080534,3576165,3577619
3577745..3579514,-,589,16080535,3577745,3579514
3579679..3580038,-,119,16080536,3579679,3580038
3580053..3581963,-,636,16080537,3580053,3581963
3581965..3582690,-,241,16080538,3581965,3582690
3582936..3583565,-,209,16080539,3582936,3583565
3583562..3584320,-,252,16080540,3583562,3584320
3584317..3585054,-,245,16080541,3584317,3585054
3585051..3585689,-,212,16080542,3585051,3585689
3585690..3586274,-,194,16080543,3585690,3586274
3586271..3587554,-,427,16080544,3586271,3587554
3587551..3588192,-,213,16080545,3587551,3588192
3588185..3589360,-,391,16080546,3588185,3589360
3589611..3590363,+,250,16080547,3589611,3590363
3590603..3591268,+,221,16080548,3590603,3591268
3591288..3591806,-,172,16080549,3591288,3591806
3591810..3592460,-,216,16080550,3591810,3592460
3592457..3593395,-,312,16080551,3592457,3593395
3593419..3594228,-,269,16080552,3593419,3594228
3594242..3595174,-,310,16080553,3594242,3595174
3595356..3596546,+,396,16080554,3595356,3596546
3596543..3597271,+,242,16080555,3596543,3597271
3597289..3598020,+,243,16080556,3597289,3598020
3598040..3601909,-,1289,16080557,3598040,3601909
3602074..3602547,+,157,16080558,3602074,3602547
3602588..3603805,-,405,16080559,3602588,3603805
3603821..3604567,-,248,16080560,3603821,3604567
3604993..3605502,+,169,16080561,3604993,3605502
3605523..3606734,+,403,16080562,3605523,3606734
3606762..3607121,-,119,16080563,3606762,3607121
3607123..3607320,-,65,16080564,3607123,3607320
3607325..3608422,-,365,16080565,3607325,3608422
3608447..3608773,-,108,16080566,3608447,3608773
3608991..3609221,+,76,16080567,3608991,3609221
3609420..3609902,-,160,16080568,3609420,3609902
3610064..3612937,-,957,16080569,3610064,3612937
3612945..3614930,-,661,16080570,3612945,3614930
3615116..3615346,-,76,16080571,3615116,3615346
3615793..3618288,+,831,16080572,3615793,3618288
3618364..3618933,+,189,16080573,3618364,3618933
3618964..3620298,+,444,16080574,3618964,3620298
3620346..3621539,-,397,16080575,3620346,3621539
3622356..3623798,-,480,16080577,3622356,3623798
3623938..3624828,-,296,16080578,3623938,3624828
3624821..3625507,-,228,16080579,3624821,3625507
3625741..3626079,-,112,16080580,3625741,3626079
3626128..3626973,-,281,16080581,3626128,3626973
3627139..3628240,-,366,16080582,3627139,3628240
3628310..3630835,-,841,16080583,3628310,3630835
3631003..3631572,-,189,16080584,3631003,3631572
3631763..3632140,-,125,255767772,3631763,3632140
3632150..3632491,-,113,16080585,3632150,3632491
3632488..3632889,-,133,16080586,3632488,3632889
3632911..3634407,-,498,16080587,3632911,3634407
3634425..3634754,-,109,16080588,3634425,3634754
3634987..3635901,-,304,16080589,3634987,3635901
3636046..3636270,-,74,16080590,3636046,3636270
3636264..3636695,-,143,16080591,3636264,3636695
3636716..3637291,-,191,16080592,3636716,3637291
3637338..3638234,-,298,16080593,3637338,3638234
3638245..3639768,-,507,16080594,3638245,3639768
3639787..3640269,-,160,16080595,3639787,3640269
3640285..3640551,-,88,16080596,3640285,3640551
3640632..3641051,-,139,16080597,3640632,3641051
3641125..3641814,-,229,16080598,3641125,3641814
3641811..3642107,-,98,16080599,3641811,3642107
3642167..3643558,-,463,16080600,3642167,3643558
3643664..3644509,-,281,16080601,3643664,3644509
3644607..3645296,-,229,16080602,3644607,3645296
3645379..3646536,-,385,16080603,3645379,3646536
3646753..3647406,+,217,16080604,3646753,3647406
3647406..3648581,+,391,16080605,3647406,3648581
3648654..3649730,-,358,16080606,3648654,3649730
3649875..3651068,-,397,16080607,3649875,3651068
3651097..3651855,-,252,16080608,3651097,3651855
3651879..3652559,-,226,16080609,3651879,3652559
3652588..3654054,-,488,16080610,3652588,3654054
3654139..3655524,-,461,16080611,3654139,3655524
3655586..3656755,-,389,16080612,3655586,3656755
3656752..3658203,-,483,16080613,3656752,3658203
3659119..3660609,-,496,16080615,3659119,3660609
3660648..3662765,-,705,16080616,3660648,3662765
3662789..3663097,-,102,16080617,3662789,3663097
3663281..3664201,+,306,16080618,3663281,3664201
3664241..3665383,-,380,16080619,3664241,3665383
3665629..3666507,+,292,16080620,3665629,3666507
3667209..3669911,-,900,16080621,3667209,3669911
3670035..3671375,-,446,16080622,3670035,3671375
3673564..3675147,-,527,16080623,3673564,3675147
3675167..3675994,-,275,16080624,3675167,3675994
3676159..3678399,-,746,16080625,3676159,3678399
3678399..3680420,-,673,16080626,3678399,3680420
3680581..3680970,-,129,16080627,3680581,3680970
3681370..3682140,+,256,16080628,3681370,3682140
3682173..3683318,+,381,16080629,3682173,3683318
3683438..3684766,+,442,16080630,3683438,3684766
3684826..3687468,-,880,16080631,3684826,3687468
3687597..3688547,-,316,16080632,3687597,3688547
3688812..3690263,+,483,255767773,3688812,3690263
3690269..3691375,+,368,255767774,3690269,3691375
3691372..3692496,+,374,16080635,3691372,3692496
3692533..3693906,-,457,255767775,3692533,3693906
3694239..3695207,+,322,255767776,3694239,3695207
3695363..3696223,+,286,16080638,3695363,3696223
3696257..3697498,-,413,16080639,3696257,3697498
3697639..3697806,-,55,16080640,3697639,3697806
3697821..3698963,-,380,16080641,3697821,3698963
3698982..3699431,-,149,16080642,3698982,3699431
3699446..3700627,-,393,255767777,3699446,3700627
3701411..3702391,+,326,16080644,3701411,3702391
3702393..3703274,+,293,16080645,3702393,3703274
3703271..3703666,+,131,16080646,3703271,3703666
3703682..3705163,+,493,16080647,3703682,3705163
3705165..3706133,+,322,16080648,3705165,3706133
3706145..3707062,+,305,16080649,3706145,3707062
3707144..3707680,+,178,16080650,3707144,3707680
3707836..3708132,+,98,16080651,3707836,3708132
3708172..3708699,-,175,16080652,3708172,3708699
3708799..3709566,-,255,16080653,3708799,3709566
3709628..3711340,-,570,255767778,3709628,3711340
3711498..3712406,+,302,16080655,3711498,3712406
3712617..3713945,+,442,16080656,3712617,3713945
3714002..3714679,-,225,16080657,3714002,3714679
3714739..3715881,-,380,16080658,3714739,3715881
3716009..3717097,-,362,16080659,3716009,3717097
3717238..3717825,+,195,16080660,3717238,3717825
3717999..3718616,+,205,16080661,3717999,3718616
3718794..3719129,+,111,16080662,3718794,3719129
3719134..3720711,-,525,16080663,3719134,3720711
3720925..3721401,+,158,16080664,3720925,3721401
3721415..3722008,+,197,16080665,3721415,3722008
3722005..3722541,+,178,16080666,3722005,3722541
3722568..3722789,-,73,16080667,3722568,3722789
3722786..3723331,-,181,16080668,3722786,3723331
3723454..3724335,+,293,16080669,3723454,3724335
3724420..3725136,-,238,255767779,3724420,3725136
3725146..3725610,-,154,16080671,3725146,3725610
3725600..3727408,-,602,16080672,3725600,3727408
3727427..3727687,-,86,16080673,3727427,3727687
3727697..3728119,-,140,16080674,3727697,3728119
3728511..3729296,-,261,16080675,3728511,3729296
3729488..3730810,-,440,16080676,3729488,3730810
3731005..3731769,-,254,16080677,3731005,3731769
3731822..3732535,-,237,16080678,3731822,3732535
3732525..3733271,-,248,16080679,3732525,3733271
3733505..3733648,-,47,255767780,3733505,3733648
3733852..3735462,+,536,255767781,3733852,3735462
3735449..3738217,+,922,16080681,3735449,3738217
3738343..3739200,-,285,16080682,3738343,3739200
3739206..3739982,-,258,16080683,3739206,3739982
3740206..3740547,-,113,255767782,3740206,3740547
3740624..3741007,-,127,16080685,3740624,3741007
3741182..3741592,+,136,16080686,3741182,3741592
3741732..3742040,-,102,16080687,3741732,3742040
3742384..3743220,+,278,16080688,3742384,3743220
3743267..3743659,-,130,16080689,3743267,3743659
3743732..3744157,-,141,255767783,3743732,3744157
3744349..3745413,+,354,16080691,3744349,3745413
3745436..3746245,-,269,255767784,3745436,3746245
3746279..3747091,-,270,16080693,3746279,3747091
3747254..3748255,-,333,50812298,3747254,3748255
3748421..3748702,-,93,16080695,3748421,3748702
3748717..3748827,-,36,16080696,3748717,3748827
3749052..3749465,+,137,16080697,3749052,3749465
3749487..3750677,+,396,16080698,3749487,3750677
3750768..3752174,-,468,16080699,3750768,3752174
3752280..3753752,-,490,16080700,3752280,3753752
3753933..3755291,-,452,16080701,3753933,3755291
3755291..3755860,-,189,255767785,3755291,3755860
3756044..3756508,-,154,16080703,3756044,3756508
3756790..3758004,+,404,16080704,3756790,3758004
3758016..3758366,+,116,16080705,3758016,3758366
3758547..3759128,+,193,16080706,3758547,3759128
3759169..3759591,-,140,16080707,3759169,3759591
3759702..3760553,-,283,16080708,3759702,3760553
3760694..3761185,+,163,16080709,3760694,3761185
3761182..3761700,+,172,16080710,3761182,3761700
3761987..3762421,-,144,16080711,3761987,3762421
3762664..3764112,+,482,16080712,3762664,3764112
3764133..3764906,-,257,16080713,3764133,3764906
3765051..3765434,+,127,16080714,3765051,3765434
3765469..3766110,-,213,16080715,3765469,3766110
3766178..3766579,-,133,16080716,3766178,3766579
3766714..3768423,-,569,16080717,3766714,3768423
3768420..3768794,-,124,16080718,3768420,3768794
3768791..3769108,-,105,16080719,3768791,3769108
3770104..3770292,-,62,16080720,3770104,3770292
3770365..3770865,-,166,255767786,3770365,3770865
3771000..3772133,-,377,16080722,3771000,3772133
3772325..3773350,-,341,16080723,3772325,3773350
3773366..3774154,-,262,16080724,3773366,3774154
3774400..3774561,-,53,16080725,3774400,3774561
3774655..3775329,-,224,16080726,3774655,3775329
3775653..3776336,-,227,16080727,3775653,3776336
3776722..3777753,-,343,16080728,3776722,3777753
3777949..3779259,-,436,16080729,3777949,3779259
3779293..3780033,-,246,16080730,3779293,3780033
3780162..3780392,-,76,16080731,3780162,3780392
3780562..3781035,+,157,16080732,3780562,3781035
3781069..3781467,-,132,16080733,3781069,3781467
3781491..3782912,-,473,16080734,3781491,3782912
3782938..3783801,-,287,16080735,3782938,3783801
3783878..3785386,-,502,16080736,3783878,3785386
3785403..3785948,-,181,16080737,3785403,3785948
3785945..3786457,-,170,16080738,3785945,3786457
3786620..3786832,-,70,16080739,3786620,3786832
3786878..3787612,-,244,16080740,3786878,3787612
3787620..3788003,-,127,16080741,3787620,3788003
3788426..3789055,-,209,16080742,3788426,3789055
3789190..3790437,-,415,16080743,3789190,3790437
3790644..3791186,-,180,16080744,3790644,3791186
3791199..3791648,-,149,16080745,3791199,3791648
3791805..3792257,-,150,16080746,3791805,3792257
3792333..3792890,-,185,16080747,3792333,3792890
3792969..3794009,-,346,16080748,3792969,3794009
3794166..3794609,-,147,16080749,3794166,3794609
3794676..3795350,-,224,16080750,3794676,3795350
3795491..3795853,+,120,16080751,3795491,3795853
3795870..3796157,-,95,16080752,3795870,3796157
3796217..3797083,-,288,16080753,3796217,3797083
3797085..3798155,-,356,16080754,3797085,3798155
3798281..3798667,+,128,16080755,3798281,3798667
3798789..3799343,+,184,16080756,3798789,3799343
3799377..3800336,-,319,16080757,3799377,3800336
3800418..3802166,-,582,16080758,3800418,3802166
3802405..3802992,-,195,16080759,3802405,3802992
3803081..3803281,-,66,16080760,3803081,3803281
3803400..3804683,-,427,255767787,3803400,3804683
3805090..3806055,-,321,16080762,3805090,3806055
3806086..3807375,-,429,255767788,3806086,3807375
3807754..3808392,-,212,255767789,3807754,3808392
3808512..3809369,-,285,16080765,3808512,3809369
3809550..3809924,-,124,16080766,3809550,3809924
3810090..3810611,+,173,16080767,3810090,3810611
3810693..3812300,-,535,16080768,3810693,3812300
3812542..3813063,-,173,16080769,3812542,3813063
3813246..3814385,-,379,16080770,3813246,3814385
3814382..3816499,-,705,16080771,3814382,3816499
3816654..3817850,+,398,16080772,3816654,3817850
3817863..3818825,+,320,16080773,3817863,3818825
3818906..3819178,+,90,16080774,3818906,3819178
3819220..3819744,-,174,16080775,3819220,3819744
3819754..3821481,-,575,16080776,3819754,3821481
3821570..3823072,-,500,16080777,3821570,3823072
3823558..3824229,-,223,16080778,3823558,3824229
3824226..3824780,-,184,16080779,3824226,3824780
3824806..3826269,-,487,16080780,3824806,3826269
3826259..3829945,-,1228,255767790,3826259,3829945
3830141..3830617,-,158,16080782,3830141,3830617
