Location,Strand,Length,PID,start,end
3446781..3447191,-,136,16131192,3446781,3447191
3447204..3447905,-,233,16131193,3447204,3447905
3447923..3448255,-,110,16131194,3447923,3448255
3448270..3448548,-,92,16131195,3448270,3448548
3448565..3449386,-,273,16131196,3448565,3449386
3449404..3449706,-,100,16131197,3449404,3449706
3449703..3450308,-,201,16131198,3449703,3450308
3450319..3450948,-,209,16131199,3450319,3450948
3450981..3451292,-,103,16131200,3450981,3451292
3451530..3451949,-,139,16131201,3451530,3451949
3451951..3453420,-,489,16131202,3451951,3453420
3453600..3454415,+,271,16131203,3453600,3454415
3454399..3456351,+,650,90111569,3454399,3456351
3456361..3457842,+,493,16131205,3456361,3457842
3457839..3459035,+,398,16131206,3457839,3459035
3459045..3459482,+,145,16131207,3459045,3459482
3459490..3459999,+,169,16131208,3459490,3459999
3459996..3460373,+,125,90111570,3459996,3460373
3460366..3460953,+,195,16131210,3460366,3460953
3460946..3461929,+,327,16131211,3460946,3461929
3461944..3463107,+,387,90111571,3461944,3463107
3463104..3463565,+,153,90111572,3463104,3463565
3463565..3464242,+,225,16131214,3463565,3464242
3464271..3464747,-,158,16131215,3464271,3464747
3464819..3465013,-,64,16131216,3464819,3465013
3465182..3467875,-,897,16131217,3465182,3467875
3468167..3469351,-,394,16131218,3468167,3469351
3469422..3471536,-,704,16131219,3469422,3471536
3471564..3472103,-,179,16131220,3471564,3472103
3472200..3472574,-,124,16131221,3472200,3472574
3472700..3472987,-,95,16131222,3472700,3472987
3472995..3473354,-,119,16131223,3472995,3473354
3473354..3473740,-,128,16131224,3473354,3473740
3473740..3474462,-,240,90111573,3473740,3474462
3474629..3475441,-,270,16131226,3474629,3475441
3475662..3475880,+,72,16131227,3475662,3475880
3475929..3476519,-,196,16131228,3475929,3476519
3476614..3476814,-,66,94541125,3476614,3476814
3476824..3478629,-,601,16131229,3476824,3478629
3478629..3479183,-,184,16131230,3478629,3479183
3479311..3481224,+,637,16131231,3479311,3481224
3481224..3482246,+,340,16131232,3481224,3482246
3482240..3482458,+,72,16131233,3482240,3482458
3482512..3483381,+,289,16131234,3482512,3483381
3483436..3483840,-,134,16131235,3483436,3483840
3484142..3484774,+,210,16131236,3484142,3484774
3484813..3486915,+,700,90111574,3484813,3486915
3486982..3488202,-,406,16131238,3486982,3488202
3488288..3488851,-,187,16131239,3488288,3488851
3488883..3489485,-,200,16131240,3488883,3489485
3489475..3489642,-,55,16131241,3489475,3489642
3489747..3490319,-,190,16131242,3489747,3490319
3490590..3491771,+,393,16131243,3490590,3491771
3492033..3494576,+,847,16131244,3492033,3494576
3494573..3494899,+,108,16131245,3494573,3494899
3495025..3495831,+,268,90111575,3495025,3495831
3495850..3497223,+,457,16131246,3495850,3497223
3497470..3497637,+,55,16131247,3497470,3497637
3497932..3499269,+,445,90111576,3497932,3499269
3499290..3500312,+,340,162135909,3499290,3500312
3500362..3501192,+,276,49176341,3500362,3501192
3501189..3501974,+,261,16131252,3501189,3501974
3502074..3502805,+,243,162135910,3502074,3502805
3502957..3504042,-,361,16131254,3502957,3504042
3504054..3505358,-,434,16131255,3504054,3505358
3505370..3505723,-,117,90111579,3505370,3505723
3505734..3506612,-,292,16131257,3505734,3506612
3506609..3507835,-,408,16131258,3506609,3507835
3507835..3508998,-,387,16131259,3507835,3508998
3509082..3509444,-,120,90111580,3509082,3509444
3509461..3510366,-,301,49176343,3509461,3510366
3510656..3511660,-,334,16131262,3510656,3511660
3511653..3512411,-,252,16131263,3511653,3512411
3512404..3513081,-,225,16131264,3512404,3513081
3513099..3513935,-,278,16131265,3513099,3513935
3514042..3515328,-,428,16131266,3514042,3515328
3515420..3516508,-,362,16131267,3515420,3516508
3516565..3517086,-,173,90111581,3516565,3517086
3517487..3518725,-,412,16131268,3517487,3518725
3518637..3519041,-,134,90111582,3518637,3519041
3519031..3519471,-,146,16131270,3519031,3519471
3519455..3519994,-,179,16131271,3519455,3519994
3519994..3520773,-,259,90111583,3519994,3520773
3520893..3523445,+,850,162135911,3520893,3523445
3523611..3524171,-,186,16131274,3523611,3524171
3524491..3526626,+,711,16131275,3524491,3526626
3526691..3527359,+,222,90111585,3526691,3527359
3527370..3527771,+,133,16131277,3527370,3527771
3527796..3528674,+,292,90111586,3527796,3528674
3528737..3530461,-,574,16131279,3528737,3530461
3530840..3532462,+,540,16131280,3530840,3532462
3532538..3533890,-,450,16131281,3532538,3533890
3533887..3534606,-,239,16131282,3533887,3534606
3534834..3535310,+,158,90111587,3534834,3535310
3535407..3537728,+,773,90111588,3535407,3537728
3538185..3538412,+,75,16131284,3538185,3538412
3538429..3540750,+,773,16131285,3538429,3540750
3540750..3540986,+,78,16131286,3540750,3540986
3541189..3542067,+,292,16131287,3541189,3542067
3542096..3542866,-,256,16131288,3542096,3542866
3542904..3543587,+,227,90111589,3542904,3543587
3543646..3544221,+,191,16131290,3543646,3544221
3544581..3545897,+,438,49176350,3544581,3545897
3546008..3548092,-,694,16131292,3546008,3548092
3548102..3550495,-,797,49176351,3548102,3550495
3551107..3553812,+,901,16131294,3551107,3553812
3553855..3554871,-,338,49176352,3553855,3554871
3554875..3556101,-,408,16131295,3554875,3556101
3556290..3557888,+,532,16131296,3556290,3557888
3557870..3558628,-,252,16131297,3557870,3558628
3558645..3559475,-,276,49176353,3558645,3559475
3559520..3559846,-,108,16131299,3559520,3559846
3560036..3561541,+,501,16131300,3560036,3561541
3562157..3564604,-,815,16131302,3562157,3564604
3564623..3566056,-,477,16131303,3564623,3566056
3566056..3567351,-,431,16131304,3566056,3567351
3567369..3569342,-,657,16131305,3567369,3569342
3569339..3571525,-,728,16131306,3569339,3571525
3571798..3572901,-,367,16131307,3571798,3572901
3573094..3573687,+,197,16131308,3573094,3573687
3573744..3575084,-,446,49176355,3573744,3575084
3575088..3575615,-,175,90111591,3575088,3575615
3575754..3576749,-,331,49176356,3575754,3576749
3576973..3577668,-,231,16131311,3576973,3577668
3577791..3578828,-,345,16131312,3577791,3578828
3579161..3579649,+,162,16131313,3579161,3579649
3579886..3581064,+,392,16131314,3579886,3581064
3581506..3581781,+,91,16131316,3581506,3581781
3581700..3582203,+,167,16131317,3581700,3582203
3582427..3582582,+,51,145698318,3582427,3582582
3582782..3583066,+,94,16131318,3582782,3583066
3583104..3584846,-,580,16131319,3583104,3584846
3584966..3585406,+,146,16131320,3584966,3585406
3585393..3586136,-,247,16131321,3585393,3586136
3586133..3587203,-,356,90111593,3586133,3587203
3587205..3588050,-,281,16131323,3587205,3588050
3588047..3588934,-,295,16131324,3588047,3588934
3589032..3590348,-,438,16131325,3589032,3590348
3590747..3591460,-,237,90111594,3590747,3591460
3591462..3592229,-,255,16131327,3591462,3592229
3592226..3593503,-,425,16131328,3592226,3593503
3593500..3594426,-,308,16131329,3593500,3594426
3594474..3595583,-,369,16131330,3594474,3595583
3596007..3596390,+,127,16131331,3596007,3596390
3596578..3597681,-,367,49176358,3596578,3597681
3597952..3598806,-,284,16131333,3597952,3598806
3599051..3600109,-,352,16131334,3599051,3600109
3600102..3600770,-,222,16131335,3600102,3600770
3600773..3602266,-,497,16131336,3600773,3602266
3602416..3603012,+,198,16131337,3602416,3603012
3603002..3603271,+,89,16131338,3603002,3603271
3603274..3603633,-,119,16131339,3603274,3603633
3603774..3604400,+,208,16131340,3603774,3604400
3604474..3606672,+,732,16131341,3604474,3606672
3606774..3607019,-,81,16131342,3606774,3607019
3607240..3607905,+,221,16131343,3607240,3607905
3607978..3608535,+,185,90111595,3607978,3608535
3608539..3609756,-,405,90111596,3608539,3609756
3609888..3610937,+,349,90111597,3609888,3610937
3610992..3611579,+,195,16131347,3610992,3611579
3611690..3613264,+,524,16131348,3611690,3613264
3613264..3614208,+,314,16131349,3613264,3614208
3614205..3615038,+,277,16131350,3614205,3615038
3615038..3615802,+,254,16131351,3615038,3615802
3615799..3616605,+,268,16131352,3615799,3616605
3616611..3617012,+,133,16131353,3616611,3617012
3617215..3621450,+,1411,49176361,3617215,3621450
3621422..3621805,+,127,90111598,3621422,3621805
3622401..3623537,+,378,16131356,3622401,3623537
3623702..3624826,-,374,226524752,3623702,3624826
3624826..3627561,-,911,49176363,3624826,3627561
3627558..3628625,-,355,16131359,3627558,3628625
3628991..3630613,-,540,16131360,3628991,3630613
3632864..3633916,+,350,226524753,3632864,3633916
3634231..3635433,-,400,16131364,3634231,3635433
3635665..3637164,+,499,16131365,3635665,3637164
3637408..3637743,-,111,16131366,3637408,3637743
3638134..3638568,+,144,16131367,3638134,3638568
3638885..3640354,+,489,16131368,3638885,3640354
3640403..3641155,-,250,16131369,3640403,3641155
3641163..3643205,-,680,16131370,3641163,3643205
3643408..3644250,+,280,16131371,3643408,3644250
3644322..3645674,+,450,16131372,3644322,3645674
3645728..3645856,-,42,145698321,3645728,3645856
3646551..3646904,+,117,16131373,3646551,3646904
3646958..3648247,+,429,90111602,3646958,3648247
3648260..3648685,+,141,16131375,3648260,3648685
3650205..3651221,-,338,16131377,3650205,3651221
3651984..3652550,+,188,90111603,3651984,3652550
3652706..3653236,+,176,16131379,3652706,3653236
3653278..3653925,-,215,16131380,3653278,3653925
3653989..3654315,-,108,162135912,3653989,3654315
3654431..3654763,-,110,16131382,3654431,3654763
3655018..3655590,+,190,16131383,3655018,3655590
3656389..3656916,+,175,16131384,3656389,3656916
3657255..3658412,+,385,16131385,3657255,3658412
3658437..3661550,+,1037,16131386,3658437,3661550
3661913..3662641,-,242,16131387,3661913,3662641
3663009..3663833,-,274,16131388,3663009,3663833
3664203..3665603,-,466,16131389,3664203,3665603
3665814..3667211,-,465,16131390,3665814,3667211
3667615..3669264,+,549,16131391,3667615,3669264
3669315..3669917,-,200,16131392,3669315,3669917
3670437..3671336,+,299,145698322,3670437,3671336
3671385..3672398,+,337,16131394,3671385,3672398
3672809..3674131,+,440,16131395,3672809,3674131
3674313..3676373,-,686,226524754,3674313,3676373
3676443..3677210,-,255,90111605,3676443,3677210
3677442..3678371,+,309,90111606,3677442,3678371
3678467..3679963,-,498,16131399,3678467,3679963
3680184..3681470,-,428,16131400,3680184,3681470
3681653..3683641,-,662,226524755,3681653,3683641
3683723..3687196,-,1157,226524756,3683723,3687196
3687178..3688284,-,368,16131403,3687178,3688284
3688291..3690630,-,779,16131404,3688291,3690630
3690641..3693259,-,872,90111609,3690641,3693259
3694020..3694208,-,62,16131407,3694020,3694208
3694481..3696052,+,523,16131408,3694481,3696052
3696049..3696240,+,63,90111610,3696049,3696240
3696237..3697916,+,559,16131410,3696237,3697916
3698003..3698110,-,35,49176368,3698003,3698110
3698586..3699857,+,423,16131411,3698586,3699857
3699887..3700891,-,334,16131412,3699887,3700891
3700888..3701871,-,327,16131413,3700888,3701871
3701882..3702784,-,300,16131414,3701882,3702784
3702794..3703813,-,339,16131415,3702794,3703813
3704121..3705728,-,535,16131416,3704121,3705728
3706807..3708498,-,563,90111611,3706807,3708498
3708822..3710030,-,402,16131418,3708822,3710030
3710259..3710957,-,232,90111612,3710259,3710957
3711115..3711678,+,187,16131420,3711115,3711678
3711675..3712115,+,146,16131421,3711675,3712115
3712084..3714417,-,777,145698325,3712084,3714417
3714570..3715229,+,219,49176370,3714570,3715229
3715333..3716307,+,324,90111614,3715333,3716307
3716357..3717067,-,236,90111615,3716357,3717067
3717501..3717791,+,96,16131426,3717501,3717791
3718072..3718284,+,70,16131427,3718072,3718284
3718471..3718623,-,50,49176371,3718471,3718623
3718703..3719224,+,173,16131428,3718703,3719224
3719221..3720072,+,283,16131429,3719221,3720072
3720351..3722420,-,689,16131430,3720351,3722420
3722430..3723341,-,303,16131431,3722430,3723341
3723436..3723735,-,99,94541126,3723436,3723735
3723910..3724905,+,331,16131432,3723910,3724905
3724947..3725384,-,145,90111616,3724947,3725384
3725430..3725771,-,113,90111617,3725430,3725771
3725940..3727394,-,484,16131435,3725940,3727394
3727466..3728788,-,440,16131436,3727466,3728788
3729154..3730146,+,330,16131437,3729154,3730146
3730224..3731765,+,513,16131438,3730224,3731765
3731743..3732924,+,393,16131439,3731743,3732924
3733002..3734180,+,392,16131440,3733002,3734180
3734376..3735200,-,274,49176373,3734376,3735200
3735520..3737550,+,676,16131442,3735520,3737550
3737728..3738981,+,417,49176374,3737728,3738981
3739132..3739605,-,157,16131444,3739132,3739605
3739707..3740555,-,282,16131445,3739707,3740555
3740756..3741754,+,332,16131446,3740756,3741754
3741766..3742233,+,155,16131447,3741766,3742233
3742351..3742824,+,157,16131448,3742351,3742824
3742827..3744104,+,425,49176375,3742827,3744104
3744117..3745103,+,328,16131450,3744117,3745103
3745107..3746603,+,498,16131451,3745107,3746603
3746600..3747262,+,220,16131452,3746600,3747262
3747255..3748115,+,286,90111618,3747255,3748115
3748109..3748804,+,231,16131454,3748109,3748804
3749151..3749891,-,246,16131455,3749151,3749891
3750015..3750989,+,324,16131456,3750015,3750989
3750986..3752122,-,378,16131457,3750986,3752122
3752128..3752451,-,107,16131458,3752128,3752451
3752996..3754534,-,512,90111619,3752996,3754534
3754699..3755850,-,383,49176377,3754699,3755850
3756040..3757884,-,614,16131461,3756040,3757884
3757881..3759272,-,463,16131462,3757881,3759272
3759370..3759978,-,202,16131463,3759370,3759978
3760206..3764339,+,1377,16131464,3760206,3764339
3764360..3765202,+,280,16131465,3764360,3765202
3766200..3766661,+,153,16131467,3766200,3766661
3768266..3769402,-,378,16131468,3768266,3769402
3769405..3769767,-,120,16131469,3769405,3769767
3770304..3772217,+,637,16131470,3770304,3772217
3772447..3773595,+,382,16131471,3772447,3773595
3773595..3774182,+,195,16131472,3773595,3774182
3774194..3774403,-,69,94541127,3774194,3774403
3774688..3775050,+,120,16131473,3774688,3775050
3775422..3777077,+,551,16131474,3775422,3777077
3777077..3777853,+,258,16131475,3777077,3777853
3777850..3779040,+,396,16131476,3777850,3779040
3779238..3779711,+,157,16131477,3779238,3779711
3779764..3780585,-,273,16131478,3779764,3780585
3780665..3781684,-,339,16131479,3780665,3781684
3781684..3782151,-,155,16131480,3781684,3782151
3782214..3782465,-,83,16131481,3782214,3782465
3782607..3783038,-,143,16131482,3782607,3783038
3783283..3784827,+,514,16131483,3783283,3784827
3784861..3786120,+,419,162135913,3784861,3786120
3786124..3787083,+,319,90111621,3786124,3787083
3787070..3788104,-,344,16131486,3787070,3788104
3788343..3789368,-,341,16131487,3788343,3789368
3789378..3790574,-,398,16131488,3789378,3790574
3790849..3791706,-,285,90111622,3790849,3791706
3792010..3792942,+,310,16131490,3792010,3792942
3792952..3793998,+,348,16131491,3792952,3793998
3794002..3794961,+,319,16131492,3794002,3794961
3794971..3796230,+,419,16131493,3794971,3796230
3796262..3797335,-,357,16131494,3796262,3797335
3797368..3798219,-,283,16131495,3797368,3798219
3798290..3798988,-,232,16131496,3798290,3798988
3799006..3800022,-,338,16131497,3799006,3800022
3800062..3801081,-,339,16131498,3800062,3801081
3801081..3802160,-,359,226524757,3801081,3802160
3802204..3803139,-,311,16131500,3802204,3803139
3803176..3803973,-,265,16131501,3803176,3803973
3803966..3805090,-,374,16131502,3803966,3805090
3805087..3806121,-,344,16131503,3805087,3806121
3806563..3807840,+,425,16131504,3806563,3807840
3807848..3808327,+,159,16131505,3807848,3808327
3808366..3809175,-,269,16131506,3808366,3809175
3809273..3809440,-,55,16131507,3809273,3809440
3809461..3809697,-,78,16131508,3809461,3809697
3809914..3810582,-,222,162135914,3809914,3810582
3810754..3811974,+,406,90111624,3810754,3811974
3811955..3812410,+,151,16131511,3811955,3812410
3812517..3813113,+,198,90111625,3812517,3813113
3813150..3813791,-,213,16131513,3813150,3813791
3813886..3814572,-,228,157783152,3813886,3814572
3814699..3815562,+,287,16131515,3814699,3815562
3815783..3816607,+,274,90111626,3815783,3816607
3816897..3817514,+,205,90111627,3816897,3817514
3817511..3819193,-,560,90111628,3817511,3819193
3819451..3820074,+,207,16131519,3819451,3820074
3820129..3820404,+,91,16131520,3820129,3820404
3820423..3822531,+,702,16131521,3820423,3822531
3822538..3823227,+,229,16131522,3822538,3823227
3823233..3825314,+,693,16131523,3823233,3825314
3825483..3826688,-,401,16131524,3825483,3826688
3826968..3828359,+,463,16131525,3826968,3828359
3828480..3830189,+,569,16131526,3828480,3830189
3830242..3832560,-,772,16131527,3830242,3832560
3832570..3833952,-,460,90111629,3832570,3833952
3834976..3836160,+,394,16131529,3834976,3836160
3836271..3837194,+,307,16131530,3836271,3837194
3837198..3838016,-,272,16131531,3837198,3838016
3838238..3838531,+,97,94541128,3838238,3838531
3838572..3839762,-,396,145698327,3838572,3839762
3839973..3840425,-,150,90111630,3839973,3840425
3840478..3841812,-,444,90111631,3840478,3841812
3841987..3843753,+,588,16131535,3841987,3843753
3843799..3845190,-,463,16131536,3843799,3845190
3845328..3846647,-,439,90111632,3845328,3846647
3846657..3848159,-,500,90111633,3846657,3848159
3848159..3848749,-,196,16131539,3848159,3848749
3848825..3849115,-,96,16131540,3848825,3849115
3849119..3850807,-,562,16131541,3849119,3850807
3850913..3851011,-,32,16131542,3850913,3851011
3851576..3851665,+,29,145698329,3851576,3851665
3851945..3853129,+,394,90111634,3851945,3853129
3853137..3853634,-,165,16131544,3853137,3853634
3853631..3853993,-,120,16131545,3853631,3853993
3853983..3854330,-,115,16131546,3853983,3854330
3854438..3854887,+,149,16131547,3854438,3854887
3854934..3856427,-,497,16131548,3854934,3856427
3856424..3858139,-,571,16131549,3856424,3858139
3858306..3859199,+,297,226524758,3858306,3859199
3861922..3862638,+,238,16131552,3861922,3862638
3862635..3864296,-,553,90111636,3862635,3864296
3864492..3864920,-,142,90111637,3864492,3864920
3865032..3865445,-,137,16131555,3865032,3865445
3865751..3866083,+,110,90111638,3865751,3866083
3866085..3867332,-,415,308209622,3866085,3867332
3867400..3868464,+,354,90111640,3867400,3868464
3868461..3869753,-,430,90111641,3868461,3869753
3869873..3871021,-,382,49176390,3869873,3871021
3871018..3871635,-,205,49176391,3871018,3871635
3871619..3872497,-,292,16131561,3871619,3872497
3872494..3873183,-,229,49176392,3872494,3873183
3873461..3874117,+,218,49176393,3873461,3874117
3874163..3874975,-,270,16131565,3874163,3874975
3875090..3875488,-,132,90111642,3875090,3875488
3875728..3878142,-,804,49176395,3875728,3878142
3878171..3879244,-,357,16131568,3878171,3879244
3879244..3880344,-,366,16131569,3879244,3880344
3880349..3881752,-,467,16131570,3880349,3881752
3882359..3882499,+,46,16131571,3882359,3882499
3882516..3882875,+,119,16131572,3882516,3882875
3882839..3883096,+,85,94541129,3882839,3883096
3883099..3884745,+,548,16131573,3883099,3884745
3884851..3886215,+,454,16131574,3884851,3886215
3886458..3886532,+,24,16131575,3886458,3886532
3886753..3888168,+,471,90111643,3886753,3888168
3888259..3889506,+,415,16131577,3888259,3889506
3889638..3890813,+,391,16131578,3889638,3890813
3890788..3891747,+,319,16131579,3890788,3891747
3891904..3892653,+,249,226524759,3891904,3892653
3892675..3893241,+,188,16131581,3892675,3893241
3893295..3894632,-,445,16131582,3893295,3894632
3894797..3895462,+,221,16131583,3894797,3895462
3895529..3895996,+,155,16131584,3895529,3895996
3896045..3896632,+,195,16131585,3896045,3896632
3896694..3897416,-,240,49176397,3896694,3897416
3897431..3898600,-,389,145698330,3897431,3898600
3898627..3900243,-,538,16131588,3898627,3900243
3900312..3901724,-,470,16131589,3900312,3901724
3901743..3903620,-,625,16131590,3901743,3903620
3903754..3904590,-,278,16131591,3903754,3904590
3904876..3905601,-,241,16131592,3904876,3905601
3905616..3906389,-,257,16131593,3905616,3906389
3906572..3907462,-,296,16131594,3906572,3907462
3907462..3908421,-,319,16131595,3907462,3908421
3908508..3909548,-,346,16131596,3908508,3909548
3909862..3911691,-,609,16131597,3909862,3911691
3911853..3913223,-,456,16131598,3911853,3913223
3913576..3913995,-,139,16131599,3913576,3913995
3914016..3915398,-,460,16131600,3914016,3915398
3915425..3916288,-,287,16131601,3915425,3916288
3916339..3917880,-,513,16131602,3916339,3917880
3917893..3918426,-,177,16131603,3917893,3918426
3918441..3918911,-,156,16131604,3918441,3918911
3918973..3919212,-,79,16131605,3918973,3919212
3919259..3920074,-,271,16131606,3919259,3920074
3920083..3920463,-,126,90111645,3920083,3920463
3921080..3921703,-,207,16131608,3921080,3921703
3921767..3923656,-,629,16131609,3921767,3923656
3924035..3924478,-,147,16131610,3924035,3924478
3924568..3925026,-,152,16131611,3924568,3925026
3925178..3926170,+,330,16131612,3925178,3926170
3926175..3927626,-,483,49176398,3926175,3927626
3927620..3929116,-,498,90111646,3927620,3929116
3929339..3931207,+,622,49176400,3929339,3931207
3931374..3931793,+,139,90111647,3931374,3931793
3931801..3933306,+,501,16131617,3931801,3933306
3933311..3934276,+,321,16131618,3933311,3934276
3934301..3935191,+,296,16131619,3934301,3935191
3935317..3936246,+,309,16131620,3935317,3936246
3936250..3937242,+,330,16131621,3936250,3937242
3937208..3938635,-,475,16131622,3937208,3938635
3938658..3939350,-,230,49176401,3938658,3939350
3945151..3945990,-,279,49176402,3945151,3945990
3946109..3946447,+,112,16131624,3946109,3946447
3946472..3947992,-,506,145698331,3946472,3947992
3948345..3948443,+,32,16131626,3948345,3948443
3948530..3948580,+,16,226524760,3948530,3948580
3950224..3950487,+,87,16131627,3950224,3950487
3950507..3951436,+,309,49176403,3950507,3951436
3951501..3953351,+,616,49176404,3951501,3953351
3953354..3954898,+,514,16131630,3953354,3954898
3954950..3955843,-,297,16131631,3954950,3955843
3955993..3957468,+,491,16131632,3955993,3957468
3957555..3957836,-,93,16131633,3957555,3957836
3958700..3960721,+,673,49176407,3958700,3960721
3960768..3962252,-,494,49176408,3960768,3962252
3962388..3963653,-,421,16131636,3962388,3963653
3963784..3964113,+,109,67005950,3963784,3964113
3964440..3965699,+,419,16131639,3964440,3965699
3965939..3967042,+,367,16131640,3965939,3967042
3967054..3968100,+,348,90111649,3967054,3968100
3968156..3969286,+,376,49176409,3968156,3969286
3969283..3970545,+,420,49176410,3969283,3970545
3970545..3971612,+,355,49176411,3970545,3971612
3971631..3972512,+,293,16131645,3971631,3972512
3972490..3973164,+,224,145698332,3972490,3973164
3973169..3974299,+,376,16131647,3973169,3974299
3974301..3975551,+,416,16131648,3974301,3975551
3975548..3976627,+,359,49176413,3975548,3976627
3976624..3977976,+,450,16131649,3976624,3977976
3977979..3978719,+,246,16131650,3977979,3978719
3978910..3980295,+,461,49176414,3978910,3980295
3980981..3982216,+,411,49176415,3980981,3982216
3982375..3984030,-,551,16131653,3982375,3984030
3984709..3985905,-,398,16131654,3984709,3985905
3985908..3987089,-,393,16131655,3985908,3987089
3987111..3987851,-,246,16131656,3987111,3987851
3987848..3988789,-,313,49176416,3987848,3988789
3989176..3991722,+,848,16131658,3989176,3991722
3991762..3992082,-,106,16131659,3991762,3992082
3992545..3992748,+,67,94541130,3992545,3992748
3992785..3993609,+,274,90111650,3992785,3993609
3993606..3994313,+,235,16131662,3993606,3994313
3994310..3995206,+,298,16131663,3994310,3995206
3995206..3995922,+,238,16131664,3995206,3995922
3996006..3998168,+,720,16131665,3996006,3998168
3998315..3999079,-,254,49176417,3998315,3999079
3999449..4000399,+,316,16131666,3999449,4000399
4000442..4000822,-,126,16131667,4000442,4000822
4000836..4001216,-,126,90111651,4000836,4001216
4001311..4002201,-,296,49176418,4001311,4002201
4002253..4002720,-,155,90111652,4002253,4002720
4002885..4003754,+,289,16131671,4002885,4003754
4003887..4005716,+,609,162135918,4003887,4005716
4005780..4006400,+,206,49176421,4005780,4006400
4006462..4007082,-,206,49176422,4006462,4007082
4007193..4008215,+,340,49176423,4007193,4008215
4008223..4009023,+,266,49176424,4008223,4009023
4009099..4009998,+,299,16131676,4009099,4009998
4009886..4010839,-,317,16131677,4009886,4010839
4011076..4013337,+,753,16131678,4011076,4013337
4013377..4014192,-,271,49176425,4013377,4014192
4014454..4015215,+,253,16131680,4014454,4015215
4015356..4016783,+,475,16131681,4015356,4016783
4016878..4017633,+,251,49176426,4016878,4017633
4017647..4018252,+,201,16131683,4017647,4018252
4018249..4019889,+,546,16131684,4018249,4019889
4019968..4020237,+,89,90111653,4019968,4020237
4020241..4020756,+,171,49176428,4020241,4020756
4020759..4021535,+,258,16131687,4020759,4021535
4021577..4022359,+,260,49176429,4021577,4022359
4022356..4022844,-,162,16131688,4022356,4022844
4023011..4024504,+,497,16131689,4023011,4024504
4024550..4025251,+,233,16131690,4024550,4025251
4025632..4026795,-,387,49176430,4025632,4026795
4026805..4028994,-,729,16131692,4026805,4028994
4029184..4030515,+,443,16131693,4029184,4030515
4030515..4031129,+,204,90111654,4030515,4031129
4031168..4032619,+,483,49176432,4031168,4032619
4032631..4033176,+,181,16131696,4032631,4033176
4038929..4039456,-,175,145698333,4038929,4039456
4039438..4040022,-,194,16131698,4039438,4040022
4040092..4040361,+,89,16131699,4040092,4040361
4040438..4041424,+,328,16131700,4040438,4041424
4041441..4042067,+,208,16131701,4041441,4042067
4042222..4043652,+,476,90111655,4042222,4043652
4043693..4044625,-,310,16131703,4043693,4044625
4044989..4047775,+,928,16131704,4044989,4047775
4048156..4048788,-,210,145698334,4048156,4048788
4049370..4049879,+,169,16131706,4049370,4049879
4050068..4051441,+,457,90111657,4050068,4051441
4051670..4051780,-,36,226524761,4051670,4051780
4051892..4053301,-,469,16131708,4051892,4053301
4053313..4054362,-,349,16131709,4053313,4054362
4054648..4056057,-,469,16131710,4054648,4056057
4056430..4058253,+,607,49176434,4056430,4058253
4058470..4059180,+,236,16131712,4058470,4059180
4059188..4060168,+,326,16131713,4059188,4060168
4060270..4061535,+,421,16131714,4060270,4061535
4061626..4062318,-,230,16131715,4061626,4062318
4062386..4063789,-,467,49176435,4062386,4063789
4063832..4065217,-,461,145698335,4063832,4065217
4065263..4067299,-,678,16131718,4065263,4067299
4067498..4068424,-,308,49176437,4067498,4068424
4068538..4069779,-,413,90111658,4068538,4069779
4069796..4070674,-,292,16131721,4069796,4070674
4070698..4071594,-,298,16131722,4070698,4071594
4071762..4072658,+,298,90111659,4071762,4072658
4072692..4073477,+,261,90111660,4072692,4073477
4073576..4074175,+,199,90111661,4073576,4074175
4074169..4075041,+,290,16131726,4074169,4075041
4075038..4075475,+,145,16131727,4075038,4075475
4075472..4076461,+,329,16131728,4075472,4076461
4077320..4077532,+,70,145698336,4077320,4077532
4077774..4077992,+,72,90111663,4077774,4077992
4078322..4079251,-,309,16131731,4078322,4079251
4079248..4079883,-,211,16131732,4079248,4079883
4079880..4080782,-,300,16131733,4079880,4080782
4080795..4083845,-,1016,16131734,4080795,4083845
4084039..4084872,+,277,16131735,4084039,4084872
4085025..4086080,+,351,16131736,4085025,4086080
4086130..4087878,-,582,16131737,4086130,4087878
4087878..4088948,-,356,16131738,4087878,4088948
4088938..4090389,-,483,90111664,4088938,4090389
4090400..4090846,-,148,16131740,4090400,4090846
4091147..4091461,-,104,16131741,4091147,4091461
4091471..4092295,-,274,16131742,4091471,4092295
4092746..4094005,-,419,49176441,4092746,4094005
4094002..4095471,-,489,16131744,4094002,4095471
4095759..4096595,+,278,16131745,4095759,4096595
4096669..4097517,+,282,171701684,4096669,4097517
4097514..4098548,-,344,16131747,4097514,4098548
4098833..4099453,+,206,49176442,4098833,4099453
4099713..4100696,+,327,90111665,4099713,4100696
4100845..4101519,+,224,90111666,4100845,4101519
4101625..4102998,-,457,16131751,4101625,4102998
4102995..4103693,-,232,16131752,4102995,4103693
4103843..4104343,+,166,49176443,4103843,4104343
4104492..4105394,+,300,16131753,4104492,4105394
4105575..4106537,+,320,16131754,4105575,4106537
4106857..4107846,+,329,16131755,4106857,4107846
4107953..4108708,+,251,16131756,4107953,4108708
4108763..4109530,-,255,16131757,4108763,4109530
4109638..4110237,-,199,16131758,4109638,4110237
4110338..4110778,+,146,16131759,4110338,4110778
4110990..4111289,+,99,16131760,4110990,4111289
