Location,Strand,Length,PID,start,end
2081681..2082733,-,350,384437127,2081681,2082733
2083392..2083577,+,61,384437128,2083392,2083577
2083739..2084023,+,94,384437129,2083739,2084023
2084262..2084501,+,79,384437130,2084262,2084501
2084643..2084927,+,94,384437131,2084643,2084927
2085122..2085946,-,274,384437132,2085122,2085946
2086173..2086550,+,125,384437133,2086173,2086550
2086947..2087309,-,120,384437134,2086947,2087309
2087497..2088840,+,447,384437135,2087497,2088840
2088843..2090447,-,534,384437136,2088843,2090447
2090528..2090995,-,155,384437137,2090528,2090995
2091387..2092325,-,312,384437138,2091387,2092325
2092446..2093741,-,431,384437139,2092446,2093741
2093851..2094483,+,210,384437140,2093851,2094483
2094540..2094857,-,105,384437141,2094540,2094857
2094893..2095357,-,154,384437142,2094893,2095357
2095435..2096391,-,318,384437143,2095435,2096391
2096460..2097419,+,319,384437144,2096460,2097419
2097738..2099078,+,446,384437145,2097738,2099078
2099280..2100797,+,505,384437146,2099280,2100797
2100794..2101384,-,196,384437147,2100794,2101384
2101586..2103208,-,540,384437148,2101586,2103208
2103256..2103729,-,157,384437149,2103256,2103729
2103760..2104425,-,221,384437150,2103760,2104425
2104630..2106462,+,610,384437151,2104630,2106462
2106481..2108976,-,831,384437152,2106481,2108976
2108983..2109396,-,137,384437153,2108983,2109396
2109514..2109921,-,135,384437154,2109514,2109921
2109958..2114694,-,1578,384437155,2109958,2114694
2114900..2116138,-,412,384437156,2114900,2116138
2116126..2117031,-,301,384437157,2116126,2117031
2117015..2118205,-,396,384437158,2117015,2118205
2118118..2118837,-,239,384437159,2118118,2118837
2118884..2119963,-,359,384437160,2118884,2119963
2120458..2122164,-,568,384437161,2120458,2122164
2122463..2122813,+,116,384437162,2122463,2122813
2123113..2123790,+,225,384437163,2123113,2123790
2123783..2125063,+,426,384437164,2123783,2125063
2125060..2126406,-,448,384437165,2125060,2126406
2126696..2126944,+,82,384437166,2126696,2126944
2126985..2127341,+,118,384437167,2126985,2127341
2127584..2129758,+,724,384437168,2127584,2129758
2129922..2130356,+,144,384437169,2129922,2130356
2130433..2130915,-,160,384437170,2130433,2130915
2131074..2131274,-,66,384437171,2131074,2131274
2131613..2132362,+,249,384437172,2131613,2132362
2132366..2132839,-,157,384437173,2132366,2132839
2133019..2135970,+,983,384437174,2133019,2135970
2136076..2136555,+,159,384437175,2136076,2136555
2136503..2136898,+,131,384437176,2136503,2136898
2136891..2137256,+,121,384437177,2136891,2137256
2137540..2137959,-,139,384437178,2137540,2137959
2138010..2139212,+,400,384437179,2138010,2139212
2139481..2140410,+,309,384437180,2139481,2140410
2140430..2143063,-,877,384437181,2140430,2143063
2143244..2143714,-,156,384437182,2143244,2143714
2143796..2144629,-,277,384437183,2143796,2144629
2144817..2145284,-,155,384437184,2144817,2145284
2145618..2146193,+,191,384437185,2145618,2146193
2146365..2146850,+,161,384437186,2146365,2146850
2147070..2148050,+,326,384437187,2147070,2148050
2148150..2149067,+,305,384437188,2148150,2149067
2149064..2150218,+,384,384437189,2149064,2150218
2150423..2151007,+,194,384437190,2150423,2151007
2151108..2151446,-,112,384437191,2151108,2151446
2151749..2152750,+,333,384437192,2151749,2152750
2153022..2153315,+,97,384437193,2153022,2153315
2153333..2153989,-,218,384437194,2153333,2153989
2154090..2155082,-,330,384437195,2154090,2155082
2155314..2155778,-,154,384437196,2155314,2155778
2156259..2157287,+,342,384437197,2156259,2157287
2157360..2158172,+,270,384437198,2157360,2158172
2158437..2171036,+,4199,384437199,2158437,2171036
2171182..2171916,+,244,384437200,2171182,2171916
2172014..2175589,+,1191,384437201,2172014,2175589
2175932..2176720,+,262,384437202,2175932,2176720
2176717..2177127,+,136,384437203,2176717,2177127
2177142..2177654,+,170,384437204,2177142,2177654
2177444..2178322,+,292,384437205,2177444,2178322
2178354..2178836,+,160,384437206,2178354,2178836
2178890..2179360,+,156,384437207,2178890,2179360
2179394..2179705,+,103,384437208,2179394,2179705
2179830..2180792,+,320,384437209,2179830,2180792
2180880..2182775,+,631,384437210,2180880,2182775
2182847..2184601,-,584,384437211,2182847,2184601
2184687..2186894,-,735,384437212,2184687,2186894
2187047..2189053,-,668,384437213,2187047,2189053
2189750..2190868,-,372,384437214,2189750,2190868
2190950..2191498,-,182,384437215,2190950,2191498
2191485..2192207,-,240,384437216,2191485,2192207
2192408..2192629,-,73,384437217,2192408,2192629
2193222..2195918,+,898,384437218,2193222,2195918
2195949..2196437,+,162,384437219,2195949,2196437
2196549..2199776,-,1075,384437220,2196549,2199776
2199964..2201367,-,467,384437221,2199964,2201367
2201761..2202870,+,369,384437222,2201761,2202870
2202974..2204188,+,404,384437223,2202974,2204188
2204590..2205267,+,225,384437224,2204590,2205267
2205367..2205975,+,202,384437225,2205367,2205975
2206186..2207511,-,441,384437226,2206186,2207511
2207594..2208574,-,326,384437227,2207594,2208574
2208519..2208755,-,78,384437228,2208519,2208755
2208822..2209010,-,62,384437229,2208822,2209010
2209267..2209521,+,84,384437230,2209267,2209521
2209442..2209744,+,100,384437231,2209442,2209744
2210099..2211295,+,398,384437232,2210099,2211295
2211321..2212523,+,400,384437233,2211321,2212523
2212523..2213551,+,342,384437234,2212523,2213551
2213501..2214508,-,335,384437235,2213501,2214508
2215292..2217991,-,899,384437236,2215292,2217991
2217938..2218609,+,223,384437237,2217938,2218609
2218557..2219777,+,406,384437238,2218557,2219777
2219863..2220447,+,194,384437239,2219863,2220447
2220464..2221015,+,183,384437240,2220464,2221015
2221132..2221692,+,186,384437241,2221132,2221692
2221714..2222631,+,305,384437242,2221714,2222631
2222689..2223384,+,231,384437243,2222689,2223384
2223605..2223928,-,107,384437244,2223605,2223928
2224094..2224525,-,143,384437245,2224094,2224525
2224582..2225346,-,254,384437246,2224582,2225346
2225435..2226220,-,261,384437247,2225435,2226220
2226645..2227193,+,182,384437248,2226645,2227193
2227261..2229144,-,627,384437249,2227261,2229144
2229303..2230331,+,342,384437250,2229303,2230331
2230455..2231852,+,465,384437251,2230455,2231852
2231853..2232650,-,265,384437252,2231853,2232650
2232625..2233089,-,154,384437253,2232625,2233089
2233120..2233569,-,149,384437254,2233120,2233569
2233888..2234274,-,128,384437255,2233888,2234274
2234377..2234736,+,119,384437256,2234377,2234736
2234730..2235224,+,164,384437257,2234730,2235224
2235235..2235870,-,211,384437258,2235235,2235870
2235950..2237005,+,351,384437259,2235950,2237005
2237093..2237770,-,225,384437260,2237093,2237770
2238055..2240064,+,669,384437261,2238055,2240064
2240156..2241604,+,482,384437262,2240156,2241604
2241702..2241953,+,83,384437263,2241702,2241953
2242066..2242545,-,159,384437264,2242066,2242545
2242667..2244184,+,505,384437265,2242667,2244184
2244223..2244399,+,58,384437266,2244223,2244399
2244515..2245447,+,310,384437267,2244515,2245447
2245683..2247299,+,538,384437268,2245683,2247299
2247394..2248992,+,532,384437269,2247394,2248992
2249057..2249290,+,77,384437270,2249057,2249290
2249527..2250312,+,261,384437271,2249527,2250312
2250473..2251774,-,433,384437272,2250473,2251774
2251985..2252623,+,212,384437273,2251985,2252623
2252928..2255270,+,780,384437274,2252928,2255270
2255513..2255986,+,157,384437275,2255513,2255986
2256019..2256780,+,253,384437276,2256019,2256780
2256890..2258059,+,389,384437277,2256890,2258059
2258218..2258679,+,153,384437278,2258218,2258679
2259245..2261392,+,715,384437279,2259245,2261392
2261621..2262196,-,191,384437280,2261621,2262196
2262643..2263326,+,227,384437281,2262643,2263326
2263307..2263597,-,96,384437282,2263307,2263597
2264029..2265462,-,477,384437283,2264029,2265462
2265666..2266160,-,164,384437284,2265666,2266160
2266306..2267901,+,531,384437285,2266306,2267901
2267942..2268979,-,345,384437286,2267942,2268979
2269440..2270387,+,315,384437287,2269440,2270387
2270397..2273684,+,1095,384437288,2270397,2273684
2273684..2276812,+,1042,384437289,2273684,2276812
2276805..2277689,+,294,384437290,2276805,2277689
2277737..2278222,+,161,384437291,2277737,2278222
2278313..2278822,-,169,384437292,2278313,2278822
2279083..2279763,-,226,384437293,2279083,2279763
2279814..2280257,+,147,384437294,2279814,2280257
2280325..2281998,+,557,384437295,2280325,2281998
2282048..2282521,+,157,384437296,2282048,2282521
2282610..2283593,+,327,384437297,2282610,2283593
2283607..2284239,-,210,384437298,2283607,2284239
2284226..2284813,-,195,384437299,2284226,2284813
2285002..2285562,-,186,384437300,2285002,2285562
2285614..2285883,-,89,384437301,2285614,2285883
2286150..2286395,-,81,384437302,2286150,2286395
2286764..2288341,+,525,384437303,2286764,2288341
2288520..2288840,+,106,384437304,2288520,2288840
2288905..2289237,+,110,384437305,2288905,2289237
2289521..2289775,+,84,384437306,2289521,2289775
2289907..2290713,-,268,384437307,2289907,2290713
2291004..2293694,+,896,384437308,2291004,2293694
2293968..2296157,+,729,384437309,2293968,2296157
2296184..2297386,-,400,384437310,2296184,2297386
2297422..2297934,-,170,384437311,2297422,2297934
2298163..2299257,+,364,384437312,2298163,2299257
2299331..2301262,+,643,384437313,2299331,2301262
2301454..2302095,+,213,384437314,2301454,2302095
2302323..2302850,+,175,384437315,2302323,2302850
2302910..2303377,+,155,384437316,2302910,2303377
2303374..2304702,-,442,384437317,2303374,2304702
2304723..2305226,-,167,384437318,2304723,2305226
2305416..2305616,-,66,384437319,2305416,2305616
2305666..2307288,-,540,384437320,2305666,2307288
2307333..2308187,-,284,384437321,2307333,2308187
2308229..2309287,-,352,384437322,2308229,2309287
2309349..2309807,-,152,384437323,2309349,2309807
2310193..2311311,-,372,384437324,2310193,2311311
2311480..2313390,-,636,384437325,2311480,2313390
2313596..2315740,-,714,384437326,2313596,2315740
2315928..2316263,-,111,384437327,2315928,2316263
2316352..2316846,-,164,384437328,2316352,2316846
2316827..2318443,-,538,384437329,2316827,2318443
2318371..2323452,-,1693,384437330,2318371,2323452
2323861..2324445,-,194,384437331,2323861,2324445
2324680..2325753,+,357,384437332,2324680,2325753
2325829..2326845,+,338,384437333,2325829,2326845
2327209..2327511,-,100,384437334,2327209,2327511
2327432..2327686,-,84,384437335,2327432,2327686
2328153..2328935,+,260,384437336,2328153,2328935
2328963..2329175,-,70,384437337,2328963,2329175
2329604..2330278,-,224,384437338,2329604,2330278
2330321..2332633,-,770,384437339,2330321,2332633
2332858..2333628,-,256,384437340,2332858,2333628
2333693..2334319,-,208,384437341,2333693,2334319
2334522..2335142,+,206,384437342,2334522,2335142
2335243..2335839,+,198,384437343,2335243,2335839
2335878..2337266,-,462,384437344,2335878,2337266
2337452..2339053,+,533,384437345,2337452,2339053
2339138..2342872,+,1244,384437346,2339138,2342872
2342968..2344575,+,535,384437347,2342968,2344575
2344613..2345362,+,249,384437348,2344613,2345362
2345389..2345943,+,184,384437349,2345389,2345943
2346316..2348727,-,803,384437350,2346316,2348727
2348956..2349072,-,38,384437351,2348956,2349072
2349189..2349800,+,203,384437352,2349189,2349800
2350140..2364503,+,4787,384437353,2350140,2364503
2364748..2367999,+,1083,384437354,2364748,2367999
2368100..2369464,+,454,384437355,2368100,2369464
2369636..2370928,-,430,384437356,2369636,2370928
2371067..2372047,-,326,384437357,2371067,2372047
2372161..2373606,-,481,384437358,2372161,2373606
2373886..2374266,+,126,384437359,2373886,2374266
2374357..2375862,+,501,384437360,2374357,2375862
2375995..2376345,+,116,384437361,2375995,2376345
2376527..2377756,+,409,384437362,2376527,2377756
2377799..2379913,+,704,384437363,2377799,2379913
2379859..2380569,+,236,384437364,2379859,2380569
2380566..2381945,+,459,384437365,2380566,2381945
2382059..2382454,+,131,384437366,2382059,2382454
2382767..2383546,-,259,384437367,2382767,2383546
2384169..2384729,+,186,384437368,2384169,2384729
2384757..2385986,+,409,384437369,2384757,2385986
2386242..2387669,-,475,384437370,2386242,2387669
2387880..2388299,-,139,384437371,2387880,2388299
2388299..2388718,-,139,384437372,2388299,2388718
2389034..2390272,+,412,384437373,2389034,2390272
2390365..2391525,+,386,384437374,2390365,2391525
2391547..2392221,+,224,384437375,2391547,2392221
2392311..2392925,+,204,384437376,2392311,2392925
2393050..2393370,+,106,384437377,2393050,2393370
2393354..2393689,+,111,384437378,2393354,2393689
2393921..2395447,+,508,384437379,2393921,2395447
2395579..2396259,+,226,384437380,2395579,2396259
2396296..2397936,-,546,384437381,2396296,2397936
2398028..2399434,-,468,384437382,2398028,2399434
2399732..2401150,+,472,384437383,2399732,2401150
2401211..2402158,+,315,384437384,2401211,2402158
2402291..2403325,+,344,384437385,2402291,2403325
2403433..2403786,-,117,384437386,2403433,2403786
2403927..2404130,-,67,384437387,2403927,2404130
2404227..2404958,-,243,384437388,2404227,2404958
2404948..2405784,-,278,384437389,2404948,2405784
2406054..2406230,+,58,384437390,2406054,2406230
2406383..2407504,-,373,384437391,2406383,2407504
2407687..2408361,-,224,384437392,2407687,2408361
2408389..2408748,-,119,384437393,2408389,2408748
2408847..2409731,-,294,384437394,2408847,2409731
2409884..2410927,-,347,384437395,2409884,2410927
2410995..2411615,+,206,384437396,2410995,2411615
2411643..2413130,-,495,384437397,2411643,2413130
2413401..2413496,+,31,384437398,2413401,2413496
2413650..2414135,+,161,384437399,2413650,2414135
2414227..2414835,-,202,384437400,2414227,2414835
2414908..2415510,-,200,384437401,2414908,2415510
2415623..2416024,-,133,384437402,2415623,2416024
2416083..2416283,-,66,384437403,2416083,2416283
2416394..2417278,-,294,384437404,2416394,2417278
2417352..2418710,-,452,384437405,2417352,2418710
2418846..2420261,+,471,384437406,2418846,2420261
2420352..2421503,-,383,384437407,2420352,2421503
2421649..2422248,-,199,384437408,2421649,2422248
2422437..2423165,+,242,384437409,2422437,2423165
2423184..2424206,+,340,384437410,2423184,2424206
2424203..2425159,+,318,384437411,2424203,2425159
2425113..2426603,-,496,384437412,2425113,2426603
2426826..2427494,+,222,384437413,2426826,2427494
2427625..2428107,+,160,384437414,2427625,2428107
2428359..2429780,+,473,384437415,2428359,2429780
2429908..2430315,+,135,384437416,2429908,2430315
2430520..2431254,+,244,384437417,2430520,2431254
2431275..2433578,-,767,384437418,2431275,2433578
2433624..2435120,-,498,384437419,2433624,2435120
2435259..2436044,+,261,384437420,2435259,2436044
2436051..2436704,-,217,384437421,2436051,2436704
2436738..2437631,-,297,384437422,2436738,2437631
2437908..2439128,+,406,384437423,2437908,2439128
2439111..2439749,-,212,384437424,2439111,2439749
2439914..2440699,+,261,384437425,2439914,2440699
2440874..2442124,+,416,384437426,2440874,2442124
2442277..2442675,-,132,384437427,2442277,2442675
2442815..2443663,+,282,384437428,2442815,2443663
2443559..2444242,-,227,384437429,2443559,2444242
2444366..2444731,+,121,384437430,2444366,2444731
2445211..2446155,-,314,384437431,2445211,2446155
2446307..2446939,+,210,384437432,2446307,2446939
2447038..2447220,-,60,384437433,2447038,2447220
2452903..2453898,+,331,384437434,2452903,2453898
2453937..2454527,+,196,384437435,2453937,2454527
2454571..2455584,-,337,384437436,2454571,2455584
2455751..2457094,+,447,384437437,2455751,2457094
2457069..2458193,+,374,384437438,2457069,2458193
2458190..2459098,-,302,384437439,2458190,2459098
2459176..2459874,-,232,384437440,2459176,2459874
2460174..2460995,-,273,384437441,2460174,2460995
2461028..2462371,-,447,384437442,2461028,2462371
2462371..2463120,-,249,384437443,2462371,2463120
2463343..2463825,+,160,384437444,2463343,2463825
2463892..2465142,-,416,384437445,2463892,2465142
2465223..2467688,-,821,384437446,2465223,2467688
2468061..2469245,-,394,384437447,2468061,2469245
2469407..2470486,-,359,384437448,2469407,2470486
2470770..2472071,-,433,384437449,2470770,2472071
2472461..2473612,-,383,384437450,2472461,2473612
2474011..2474664,+,217,384437451,2474011,2474664
2474836..2475597,+,253,384437452,2474836,2475597
2475669..2476952,+,427,384437453,2475669,2476952
2477230..2478642,+,470,384437454,2477230,2478642
2478844..2479260,+,138,384437455,2478844,2479260
2479293..2479634,+,113,384437456,2479293,2479634
2480177..2480704,+,175,384437457,2480177,2480704
2480800..2481504,+,234,384437458,2480800,2481504
2481559..2482344,-,261,384437459,2481559,2482344
2482459..2483643,+,394,384437460,2482459,2483643
2483706..2483999,-,97,384437461,2483706,2483999
2484462..2485010,+,182,384437462,2484462,2485010
2485423..2486739,+,438,384437463,2485423,2486739
2486844..2488244,+,466,384437464,2486844,2488244
2488300..2488680,-,126,384437465,2488300,2488680
2489142..2491820,+,892,384437466,2489142,2491820
2491849..2492358,-,169,384437467,2491849,2492358
2492394..2492969,-,191,384437468,2492394,2492969
2493021..2494205,-,394,384437469,2493021,2494205
2494309..2496354,-,681,384437470,2494309,2496354
2496542..2499037,+,831,384437471,2496542,2499037
2499138..2499971,+,277,384437472,2499138,2499971
2500037..2502694,-,885,384437473,2500037,2502694
2503288..2504859,+,523,384437474,2503288,2504859
2504947..2506221,+,424,384437475,2504947,2506221
2506198..2507178,-,326,384437476,2506198,2507178
2507293..2507850,+,185,384437477,2507293,2507850
2507978..2508400,+,140,384437478,2507978,2508400
2508639..2508830,+,63,384437479,2508639,2508830
2509089..2510111,-,340,384437480,2509089,2510111
2510330..2511025,-,231,384437481,2510330,2511025
2511283..2512380,-,365,384437482,2511283,2512380
2512622..2514790,+,722,384437483,2512622,2514790
2514966..2515343,-,125,384437484,2514966,2515343
2515344..2515565,-,73,384437485,2515344,2515565
2515630..2517000,-,456,384437486,2515630,2517000
2517137..2520673,+,1178,384437487,2517137,2520673
2520646..2522553,-,635,384437488,2520646,2522553
2522683..2523378,+,231,384437489,2522683,2523378
2523389..2523883,-,164,384437490,2523389,2523883
2523877..2524236,-,119,384437491,2523877,2524236
2524643..2525023,-,126,384437492,2524643,2525023
2525449..2526897,+,482,384437493,2525449,2526897
2526976..2527551,-,191,384437494,2526976,2527551
2527825..2529708,+,627,384437495,2527825,2529708
2529784..2530428,-,214,384437496,2529784,2530428
2530482..2531246,-,254,384437497,2530482,2531246
2531639..2532511,+,290,384437498,2531639,2532511
2532922..2533770,+,282,384437499,2532922,2533770
2533813..2534271,+,152,384437500,2533813,2534271
2534303..2535574,-,423,384437501,2534303,2535574
2535640..2536296,+,218,384437502,2535640,2536296
2536337..2536654,+,105,384437503,2536337,2536654
2536712..2537623,-,303,384437504,2536712,2537623
2537816..2539474,-,552,384437505,2537816,2539474
2539637..2540701,-,354,384437506,2539637,2540701
2540680..2541540,-,286,384437507,2540680,2541540
2541751..2542503,+,250,384437508,2541751,2542503
2542541..2543140,-,199,384437509,2542541,2543140
2543191..2543814,-,207,384437510,2543191,2543814
2543939..2545198,-,419,384437511,2543939,2545198
2545344..2545844,-,166,384437512,2545344,2545844
2545884..2546846,-,320,384437513,2545884,2546846
2546950..2548158,-,402,384437514,2546950,2548158
2548205..2548768,+,187,384437515,2548205,2548768
2548876..2549340,+,154,384437516,2548876,2549340
2549570..2550463,+,297,384437517,2549570,2550463
2550499..2550984,-,161,384437518,2550499,2550984
2550994..2551779,-,261,384437519,2550994,2551779
2552778..2554256,-,492,384437520,2552778,2554256
2554410..2554733,+,107,384437521,2554410,2554733
2554898..2555320,-,140,384437522,2554898,2555320
2555631..2557136,+,501,384437523,2555631,2557136
2557240..2557434,-,64,384437524,2557240,2557434
2557637..2558806,-,389,384437525,2557637,2558806
2558929..2560122,-,397,384437526,2558929,2560122
2560316..2560810,-,164,384437527,2560316,2560810
2560873..2561676,+,267,384437528,2560873,2561676
2561770..2562966,+,398,384437529,2561770,2562966
2562992..2563207,+,71,384437530,2562992,2563207
2563282..2564262,+,326,384437531,2563282,2564262
2564244..2564927,-,227,384437532,2564244,2564927
2564959..2565960,-,333,384437533,2564959,2565960
2566054..2566908,-,284,384437534,2566054,2566908
2566999..2567790,+,263,384437535,2566999,2567790
2567792..2568562,-,256,384437536,2567792,2568562
2568589..2572308,-,1239,384437537,2568589,2572308
2572466..2573020,-,184,384437538,2572466,2573020
2573114..2574061,-,315,384437539,2573114,2574061
2574161..2574679,-,172,384437540,2574161,2574679
2574909..2575097,+,62,384437541,2574909,2575097
2575102..2575641,+,179,384437542,2575102,2575641
2575706..2576233,+,175,384437543,2575706,2576233
2576270..2576860,+,196,384437544,2576270,2576860
2577004..2577978,+,324,384437545,2577004,2577978
2578125..2578952,-,275,384437546,2578125,2578952
2579108..2579374,-,88,384437547,2579108,2579374
2579527..2580714,-,395,384437548,2579527,2580714
2580761..2581210,-,149,384437549,2580761,2581210
2581258..2581686,+,142,384437550,2581258,2581686
2581847..2582152,+,101,384437551,2581847,2582152
2582227..2583336,+,369,384437552,2582227,2583336
2583610..2584275,+,221,384437553,2583610,2584275
2584306..2585340,-,344,384437554,2584306,2585340
2585389..2587467,-,692,384437555,2585389,2587467
2587701..2588450,-,249,384437556,2587701,2588450
2588668..2590686,+,672,384437557,2588668,2590686
2590770..2591924,+,384,384437558,2590770,2591924
2592146..2592784,+,212,384437559,2592146,2592784
2592872..2593978,+,368,384437560,2592872,2593978
2594097..2595383,-,428,384437561,2594097,2595383
2595604..2596665,+,353,384437562,2595604,2596665
2596668..2598014,-,448,384437563,2596668,2598014
2598132..2598791,+,219,384437564,2598132,2598791
2598829..2599308,-,159,384437565,2598829,2599308
2599522..2600514,+,330,384437566,2599522,2600514
2600550..2601353,+,267,384437567,2600550,2601353
2601289..2602599,+,436,384437568,2601289,2602599
2602764..2603372,+,202,384437569,2602764,2603372
2603611..2604711,-,366,384437570,2603611,2604711
2604912..2606174,-,420,384437571,2604912,2606174
2606629..2608875,+,748,384437572,2606629,2608875
2608890..2609333,+,147,384437573,2608890,2609333
2609523..2611532,-,669,384437574,2609523,2611532
2611724..2612134,+,136,384437575,2611724,2612134
2612298..2612417,-,39,384437576,2612298,2612417
2612534..2613187,+,217,384437577,2612534,2613187
2613184..2613906,+,240,384437578,2613184,2613906
2613917..2615416,+,499,384437579,2613917,2615416
2615441..2616199,+,252,384437580,2615441,2616199
2616257..2616706,+,149,384437581,2616257,2616706
2616884..2618911,+,675,384437582,2616884,2618911
2618988..2619479,+,163,384437583,2618988,2619479
2619615..2621216,+,533,384437584,2619615,2621216
2621343..2621798,+,151,384437585,2621343,2621798
2621785..2622219,+,144,384437586,2621785,2622219
2622231..2623724,+,497,384437587,2622231,2623724
2623912..2624298,+,128,384437588,2623912,2624298
2624295..2625296,-,333,384437589,2624295,2625296
2625390..2626691,-,433,384437590,2625390,2626691
2626819..2627559,+,246,384437591,2626819,2627559
2627600..2627929,+,109,384437592,2627600,2627929
2628088..2629083,-,331,384437593,2628088,2629083
2629286..2629888,-,200,384437594,2629286,2629888
2630024..2630425,-,133,384437595,2630024,2630425
2630428..2630685,-,85,384437596,2630428,2630685
2630941..2632326,-,461,384437597,2630941,2632326
2632669..2633472,-,267,384437598,2632669,2633472
2633477..2634034,-,185,384437599,2633477,2634034
2634036..2634863,-,275,384437600,2634036,2634863
2635053..2635541,-,162,384437601,2635053,2635541
2635645..2636445,-,266,384437602,2635645,2636445
2636560..2637369,-,269,384437603,2636560,2637369
2637395..2638258,-,287,384437604,2637395,2638258
2638444..2639397,-,317,384437605,2638444,2639397
2639479..2640630,-,383,384437606,2639479,2640630
2640952..2641962,-,336,384437607,2640952,2641962
2642220..2643386,+,388,384437608,2642220,2643386
2643612..2643914,+,100,384437609,2643612,2643914
2644088..2644891,-,267,384437610,2644088,2644891
2645440..2646099,+,219,384437611,2645440,2646099
2646203..2649001,-,932,384437612,2646203,2649001
2649194..2649814,-,206,384437613,2649194,2649814
2650257..2650655,-,132,384437614,2650257,2650655
2650683..2651768,-,361,384437615,2650683,2651768
2651970..2653940,+,656,384437616,2651970,2653940
2654276..2654854,+,192,384437617,2654276,2654854
2654956..2655894,+,312,384437618,2654956,2655894
2655965..2656411,-,148,384437619,2655965,2656411
2656667..2657449,+,260,384437620,2656667,2657449
2657897..2658682,+,261,384437621,2657897,2658682
2658722..2659621,+,299,384437622,2658722,2659621
2659671..2660561,+,296,384437623,2659671,2660561
2660776..2662101,+,441,384437624,2660776,2662101
2662183..2662548,-,121,384437625,2662183,2662548
2662503..2662817,-,104,384437626,2662503,2662817
2663220..2664704,+,494,384437627,2663220,2664704
2664857..2666338,+,493,384437628,2664857,2666338
2666359..2667789,-,476,384437629,2666359,2667789
2667906..2668973,+,355,384437630,2667906,2668973
2668932..2670719,-,595,384437631,2668932,2670719
2670712..2672787,-,691,384437632,2670712,2672787
2672918..2673538,+,206,384437633,2672918,2673538
2673553..2675013,+,486,384437634,2673553,2675013
2675754..2676572,-,272,384437635,2675754,2676572
2676957..2678555,+,532,384437636,2676957,2678555
2678701..2679306,+,201,384437637,2678701,2679306
2679367..2680689,-,440,384437638,2679367,2680689
2680711..2681364,-,217,384437639,2680711,2681364
2681369..2682043,-,224,384437640,2681369,2682043
2682260..2682898,-,212,384437641,2682260,2682898
2683015..2683641,-,208,384437642,2683015,2683641
2683776..2685872,+,698,384437643,2683776,2685872
2685926..2686366,+,146,384437644,2685926,2686366
2686769..2689351,+,860,384437645,2686769,2689351
2689351..2690262,+,303,384437646,2689351,2690262
2690345..2691100,-,251,384437647,2690345,2691100
2691121..2691894,-,257,384437648,2691121,2691894
2691897..2692541,-,214,384437649,2691897,2692541
2692542..2693072,-,176,384437650,2692542,2693072
2693078..2693962,-,294,384437651,2693078,2693962
2694437..2694592,+,51,384437652,2694437,2694592
2694942..2695223,-,93,384437653,2694942,2695223
2695366..2695653,+,95,384437654,2695366,2695653
2695968..2697065,-,365,384437655,2695968,2697065
2697075..2697962,-,295,384437656,2697075,2697962
2697989..2698672,+,227,384437657,2697989,2698672
2698886..2699635,+,249,384437658,2698886,2699635
2699761..2700552,-,263,384437659,2699761,2700552
2700748..2704236,-,1162,384437660,2700748,2704236
2704495..2704800,-,101,384437661,2704495,2704800
2705550..2706515,+,321,384437662,2705550,2706515
2707074..2707823,-,249,384437663,2707074,2707823
2707901..2709202,-,433,384437664,2707901,2709202
2709328..2709924,-,198,384437665,2709328,2709924
2710236..2710454,-,72,384437666,2710236,2710454
2710557..2712122,-,521,384437667,2710557,2712122
2712188..2715433,-,1081,384437668,2712188,2715433
2715552..2715980,-,142,384437669,2715552,2715980
2715994..2716530,-,178,384437670,2715994,2716530
2716867..2717571,+,234,384437671,2716867,2717571
2717780..2719030,+,416,384437672,2717780,2719030
2719067..2719519,-,150,384437673,2719067,2719519
2719546..2721051,-,501,384437674,2719546,2721051
2721248..2722855,+,535,384437675,2721248,2722855
2722892..2723236,+,114,384437676,2722892,2723236
2723465..2723920,+,151,384437677,2723465,2723920
2724143..2724850,+,235,384437678,2724143,2724850
2724906..2725457,+,183,384437679,2724906,2725457
2725493..2725876,+,127,384437680,2725493,2725876
2725864..2727525,+,553,384437681,2725864,2727525
2727629..2728888,-,419,384437682,2727629,2728888
2729466..2730380,+,304,384437683,2729466,2730380
2730377..2731591,-,404,384437684,2730377,2731591
2731898..2732803,+,301,384437685,2731898,2732803
2732847..2733140,-,97,384437686,2732847,2733140
2733339..2734118,-,259,384437687,2733339,2734118
2734239..2734415,-,58,384437688,2734239,2734415
2734623..2736608,-,661,384437689,2734623,2736608
2736746..2737369,-,207,384437690,2736746,2737369
2737529..2737732,-,67,384437691,2737529,2737732
2737966..2739471,-,501,384437692,2737966,2739471
2739728..2740144,+,138,384437693,2739728,2740144
2740491..2741942,-,483,384437694,2740491,2741942
2742112..2743734,+,540,384437695,2742112,2743734
2743804..2744583,+,259,384437696,2743804,2744583
2744751..2744978,+,75,384437697,2744751,2744978
2745105..2746151,+,348,384437698,2745105,2746151
2746421..2747674,+,417,384437699,2746421,2747674
2747763..2747975,+,70,384437700,2747763,2747975
2748047..2749258,+,403,384437701,2748047,2749258
2749394..2749633,-,79,384437702,2749394,2749633
2749843..2753430,+,1195,384437703,2749843,2753430
2753667..2753903,+,78,384437704,2753667,2753903
2754520..2758479,-,1319,384437705,2754520,2758479
2758625..2759197,-,190,384437706,2758625,2759197
2759252..2759449,+,65,384437707,2759252,2759449
